书名,评分,评价人数,作者,出版社,url
明朝那些事儿（1-9）:限量版,9.1,(113876人评价),作者/译者： 当年明月 ,出版信息：  中国海关出版社 / 2009-4 / 358.20元,https://book.douban.com/subject/3674537/
山河犹存,9.1,(16人评价),作者/译者： [日] 陈舜臣 / 佟凡 ,出版信息：  天津人民出版社 / 2021-2 / 89.00元,https://book.douban.com/subject/35283386/
东周列国志,9.1,(1832人评价),作者/译者： （明）冯梦龙 著 / （清）蔡元放 改编 ,出版信息：  中华书局 / 2009-1 / 32.00元,https://book.douban.com/subject/3409620/
曾国藩家书,9.1,(46人评价),作者/译者： 曾国潘 ,出版信息：  姜军 / 2012-4 / 59.00元,https://book.douban.com/subject/10785670/
万历十五年（增订本）,9.1,(21054人评价),作者/译者： [美] 黄仁宇 ,出版信息：  中华书局 / 2007-1 / 18.00元,https://book.douban.com/subject/1981042/
古史辨(全七册),9.1,(49人评价),作者/译者： 顾颉刚等 ,出版信息：  上海古籍出版社 / 1982-11-1 / 620.0,https://book.douban.com/subject/1659187/
战国策,9.1,(1966人评价),作者/译者： 刘向、宋韬 （译注） ,出版信息：  山西古籍出版社 / 2003-1-1 / 10.0,https://book.douban.com/subject/1107841/
中国通史:民国以来畅销不衰的国史经典读本,9.1,(2357人评价),作者/译者： 吕思勉 ,出版信息：  群言出版社 / 2016-2-1 / CNY 45.00,https://book.douban.com/subject/26771878/
万历十五年:经典版,9.1,(6591人评价),作者/译者： 黄仁宇 ,出版信息：  中华书局 / 2014-7 / 59.00元,https://book.douban.com/subject/25893465/
海上传奇：中华海洋文明发展通史,9.1,(106人评价),作者/译者： 马骏杰 ,出版信息：  北京燕山出版社 / 2021-3-1 / 120,https://book.douban.com/subject/35403372/
危机与重构:唐帝国及其地方诸侯,9.1,(1663人评价),作者/译者： 李碧妍 ,出版信息：  北京师范大学出版社 / 2015-8-1 / 79.80元,https://book.douban.com/subject/26603137/
近代中国社会的新陈代谢,9.1,(1445人评价),作者/译者： 陈旭麓 ,出版信息：  生活·读书·新知三联书店 / 2017-11 / 69.00元,https://book.douban.com/subject/30147582/
华夏边缘:历史记忆与族群认同,9.1,(317人评价),作者/译者： 王明珂 ,出版信息：  上海人民出版社 / 2020-7 / 79.00,https://book.douban.com/subject/35013931/
